baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HMI56_000310-T1	19.3784410257747	3.13739879143036	0.788990677283187	3.97647130918415	6.99454333348299e-05	0.000267671039935056
HMI56_000312-T1	71.0960027623335	2.88270902332648	0.520435730609115	5.53902980479948	3.0415188361554e-08	2.23861692202855e-07
HMI56_000335-T1	2414.84606262855	-2.88661902969241	0.239094124179804	-12.0731491817073	1.46421687573769e-33	7.50015414524827e-32
HMI56_000337-T1	9.05323528535362	3.71481326125913	0.894259042171833	4.1540684366324	3.26615419061273e-05	0.000132979134903518
HMI56_000343-T1	172.307736224928	6.8503827163344	1.34804121432455	5.08173091708242	3.74010980229514e-07	2.19796685358135e-06
HMI56_000347-T1	212.843350825505	-2.46760728236275	0.300271797421835	-8.21791225000113	2.0707639027659e-16	4.60365429526929e-15
HMI56_000348-T1	220.63783726205	-2.74955472333651	0.314557437394509	-8.74102595097154	2.31002943270223e-18	5.95657589432505e-17
HMI56_000354-T1	65.535207015722	-2.583955020978	0.436924434171073	-5.91396319109561	3.33972550431828e-09	2.91687316223927e-08
HMI56_000384-T1	841.066382227498	-3.22031838691179	0.185194141277078	-17.3888783128064	1.00175583939763e-67	9.73629617753e-66
HMI56_000386-T1	13.9714530262853	6.26470207724054	1.18058727326174	5.30642860475053	1.11793918793426e-07	7.33139877485259e-07
HMI56_000390-T1	15.9674269338615	6.31320487789677	1.00131166316692	6.30493492698325	2.88315004540576e-10	2.97376333254708e-09
HMI56_000391-T1	32.1364744798765	2.33911951821803	0.361644634677944	6.4680055886937	9.93048263100619e-11	1.11695829118187e-09
HMI56_000398-T1	70.2015171540562	-3.25708948901342	0.391676574275982	-8.31576280770476	9.11639864262979e-17	2.08795825105065e-15
HMI56_000402-T1	211.382670002226	-6.30321280018969	0.368348106823674	-17.1121085826756	1.20555128574332e-65	1.15687143002787e-63
HMI56_000410-T1	744.763618673613	-2.65502046810988	0.35264579037695	-7.5288591004358	5.11855793194565e-14	8.9204109613977e-13
HMI56_000415-T1	167.205210639903	4.40911259177236	0.594027933461317	7.42239942502548	1.15017324903924e-13	1.92482635782924e-12
HMI56_000418-T1	40.6989490637575	-7.90335726661115	0.699055175730189	-11.3057703325861	1.22871098266123e-29	5.51175027192589e-28
HMI56_000419-T1	255.905199539981	-7.87107890618406	0.333138396383036	-23.6270540761506	2.03227755623372e-123	4.27963782050217e-121
HMI56_000435-T1	63.2758304183628	4.60607717834476	0.853339807042075	5.39770574433973	6.74984499408735e-08	4.64342784938078e-07
HMI56_000451-T1	5.76458192120833	2.91164290753516	0.833527411458602	3.49315795438573	0.000477344067993146	0.00152947818235674
HMI56_000453-T1	20.5968164775486	2.8778965763322	0.890288506838242	3.23254378128807	0.00122693333418639	0.00357195914226845
HMI56_000454-T1	161.364497049737	3.54674999565484	0.539147307258612	6.57844330835835	4.75399062477551e-11	5.64745616693526e-10
HMI56_000463-T1	59.9183891173098	3.07074835304522	0.50817424174742	6.04270760061761	1.51549159062713e-09	1.39598320152421e-08
HMI56_000472-T1	483.033820561273	-5.73999408956432	0.424215348255732	-13.5308496337196	1.02828255639819e-41	6.33773175614198e-40
HMI56_000473-T1	1025.65360147119	-4.59348353543122	0.269145192009521	-17.0669351406014	2.61576089951753e-65	2.4787604224053e-63
HMI56_000475-T1	2852.68331302866	6.27278334614013	0.865127962209214	7.25070003531245	4.14623027091588e-13	6.48094261521924e-12
HMI56_000477-T1	49.3231442690315	7.03100415322688	1.1171583825217	6.29365026770525	3.10086037426935e-10	3.18531470153603e-09
HMI56_000489-T1	45.9266849182122	2.50668029355311	0.334268855877116	7.4989944455807	6.43092524574204e-14	1.10550667319661e-12
HMI56_000491-T1	3.76386412107996	3.13100394315582	0.917030308930367	3.41428621569538	0.000639493579766795	0.00199096543253063
HMI56_000492-T1	123.684501792368	2.05360195322076	0.426477682679707	4.8152624079114	1.47006581136494e-06	7.65423689282801e-06
HMI56_000501-T1	8.44593373954387	2.18889115339469	0.676607466983458	3.23509754208522	0.00121601180981043	0.00354560981929726
HMI56_000504-T1	83.7686732904348	2.89655021907595	0.352158098275799	8.22514158628679	1.94960414992445e-16	4.34704384134624e-15
HMI56_000514-T1	3.9135229582653	-5.15179895333688	0.870491068665504	-5.91826744556355	3.25350617028007e-09	2.85142546553679e-08
HMI56_000520-T1	5.65339233064794	3.8570647068254	0.921499723038372	4.18563848734308	2.84365628432629e-05	0.000116907582925583
HMI56_000524-T1	107.158863496797	2.16817756021877	0.335721967278464	6.45825347026034	1.05918233118212e-10	1.18431581898108e-09
HMI56_000532-T1	23.6180939399622	-2.24053215707488	0.32091776600998	-6.98163951759904	2.91754966332257e-12	4.11879776492521e-11
HMI56_000535-T1	25.1215992722197	3.11704456949878	0.59096210424359	5.27452529885733	1.33100157375995e-07	8.55837398700101e-07
HMI56_000537-T1	19.7465557599396	2.31761576597254	0.435897658637809	5.31688051093266	1.05561338792503e-07	6.95274117624642e-07
HMI56_000543-T1	88.2713166577055	5.93102338593305	1.14837734888346	5.164699035295	2.40826097922187e-07	1.46290276309944e-06
HMI56_000545-T1	2.87613429366778	-5.330854785549	1.19353988675453	-4.46642365681187	7.95380269975995e-06	3.65662694159371e-05
HMI56_000546-T1	1.36882288098033	-3.63881831100901	1.12790192597239	-3.2261832586835	0.00125453002845141	0.0036480982530457
HMI56_000554-T1	109.394409323431	2.72290802550359	0.356876528051337	7.62983220098998	2.35059463355384e-14	4.31473557311662e-13
HMI56_000561-T1	3.8646535989103	3.23686706275706	0.940686541732509	3.44096244514731	0.000579648979260592	0.0018226125722831
HMI56_000562-T1	43.4416019568478	3.0777031628522	0.468396802258836	6.57071770774273	5.00733122191133e-11	5.92208705043834e-10
HMI56_000567-T1	84.6040397977873	2.66683336063974	0.455892321934002	5.84970009875668	4.92460123212414e-09	4.15739442547139e-08
HMI56_000586-T1	67.0863029327755	2.00388076557212	0.348669195528325	5.74722628575123	9.07192861629709e-09	7.3320139488431e-08
HMI56_000592-T1	22.2861424154358	3.81863600583031	0.709053902007626	5.38553697401307	7.22286845726414e-08	4.91531111081862e-07
HMI56_000607-T1	82.1769290247876	4.56364029370508	1.02424709840785	4.45560480551919	8.36570142163237e-06	3.82280786482188e-05
HMI56_000609-T1	70.5228948140098	4.79915916463327	0.751538498398459	6.38577953738944	1.70526527708321e-10	1.84416776969584e-09
HMI56_000610-T1	19.1441687590073	3.32773067707266	0.538913229248316	6.17489142308535	6.62089551703259e-10	6.46458038793537e-09
HMI56_000622-T1	247.481821424745	2.01505724524813	0.26343280428436	7.64922671920917	2.02191481704481e-14	3.75554510008886e-13
HMI56_000629-T1	36.2333214166811	3.06026481637682	0.569037821773922	5.37796381765403	7.53329505994431e-08	5.10822091676545e-07
HMI56_000636-T1	46.4783625487794	5.48565052312589	0.881564274564949	6.22263251971395	4.88881537279104e-10	4.88946033524127e-09
HMI56_000656-T1	14.490947739038	4.82565105521802	0.925641538810498	5.21330434394642	1.85506174351606e-07	1.15556475575967e-06
HMI56_000664-T1	180.191772064141	-2.61966553206147	0.267016219208626	-9.81088542046451	1.01077717412713e-22	3.39057599869812e-21
HMI56_000671-T1	23.1375435573534	2.19508889740087	0.541013828128828	4.05736190698284	4.96301445561251e-05	0.00019524967611831
HMI56_000673-T1	11.4131211498211	2.23696725299497	0.590867606124873	3.785902679055	0.000153151608964209	0.000545090304017686
HMI56_000675-T1	974.09915873187	-5.79539539432687	0.205106340953159	-28.2555642472818	1.2160469699139e-175	5.12158448828739e-173
HMI56_000680-T1	12.6963185333049	2.86651677779807	0.632435264924349	4.53250622914103	5.82879567004451e-06	2.7361052615856e-05
HMI56_000681-T1	12.7856356872501	3.24502110187972	0.814404896267625	3.98453044272141	6.76136892176409e-05	0.000259928690648548
HMI56_000688-T1	499.225174123241	-3.57028327521184	0.258004403291858	-13.8380710935894	1.50182738087787e-43	9.90030728211752e-42
HMI56_000689-T1	6.38985272198002	2.20078032700393	0.698700986879815	3.1498171153757	0.00163372697390451	0.00463174427418478
HMI56_000693-T1	10.6728320399079	3.25191060969348	0.733292839346392	4.43466843695352	9.22140991082845e-06	4.16612088998751e-05
HMI56_000699-T1	2.40291794605343	-5.29725287812256	1.03266839184256	-5.12967465642174	2.90243368768967e-07	1.74079933330328e-06
HMI56_000712-T1	97.5366736181097	5.51253252600032	1.06257890524184	5.18788063531686	2.12700860266928e-07	1.30459969391875e-06
HMI56_000719-T1	11.1235213958343	3.73328702651654	0.753387955326692	4.95533144659537	7.22070943707897e-07	4.01910412940497e-06
HMI56_000720-T1	37.581956574133	6.15949272329129	0.941105413015565	6.54495515391263	5.95132417944377e-11	6.93041299606193e-10
HMI56_000742-T1	6.84495428836753	4.08959405346186	0.88408264060982	4.62580517432279	3.73145933891181e-06	1.81683964343548e-05
HMI56_000743-T1	4.92308919115259	3.55587031515687	0.987592575260412	3.60054379126863	0.000317552337470796	0.00106191630805739
HMI56_000744-T1	15.5834971693397	3.1270422563446	0.609577976286361	5.12984782585978	2.89976497990024e-07	1.74079933330328e-06
HMI56_000749-T1	276.883159295574	4.26864909380749	0.604931929210749	7.05641227993499	1.70856412046102e-12	2.48134570827874e-11
HMI56_000767-T1	8.78181117860221	5.42824743804488	1.15406064724387	4.7036067393933	2.55605366892381e-06	1.27988394082638e-05
HMI56_000768-T1	68.0570120887748	3.48838799418083	0.702489956342135	4.96574785544959	6.84368253521757e-07	3.82328351506886e-06
HMI56_000769-T1	194.861524132462	2.17500100841707	0.415357625069341	5.2364537861896	1.63691204506003e-07	1.03239852026623e-06
HMI56_000776-T1	72.9270968318489	7.56479722494202	1.0508980282938	7.19841223531834	6.09177360987313e-13	9.27344091093337e-12
HMI56_000777-T1	30.0959189224868	4.7164331562679	0.789107707558403	5.97691938767286	2.27396649957933e-09	2.04011124654567e-08
HMI56_000787-T1	50.369178711303	5.90602706964884	1.4020167819966	4.21252237882497	2.52534685782645e-05	0.000104844767410637
HMI56_000798-T1	65.6124126664622	2.60762385854185	0.318224232690056	8.19429694746603	2.52062088711698e-16	5.58737629977597e-15
HMI56_000801-T1	127.700726744808	2.10318952918092	0.300914961482412	6.98931524979642	2.7623110078553e-12	3.90691786390877e-11
HMI56_000804-T1	562.237192634647	-2.57186896604867	0.13357628216158	-19.2539343394631	1.30839020959197e-82	1.71015623774426e-80
HMI56_000813-T1	104.594130006597	5.12364475625031	0.695334986606285	7.36859909963288	1.72430332665408e-13	2.83556258554547e-12
HMI56_000815-T1	18.4254262943683	3.67526385387355	0.888005003450645	4.13878732618855	3.49146414361334e-05	0.000141091629385569
HMI56_000820-T1	140.447026058787	3.16708715108266	0.515408495304933	6.14480975756696	8.00594104331335e-10	7.7119490532857e-09
HMI56_000821-T1	1617.50607718782	-6.76351285070752	0.239783455801903	-28.206753581428	4.832247724499e-175	1.9280668420751e-172
HMI56_000841-T1	365.87078869885	2.11823054278946	0.432789903081085	4.89436220140424	9.86250522436168e-07	5.3329281102629e-06
HMI56_000842-T1	4.56002955338152	4.08929972210987	1.0586573129891	3.86272278284631	0.000112130227607066	0.000412050051133869
HMI56_000849-T1	70.1997607181144	-6.67360829746442	0.511262640634086	-13.0531898227251	6.09413693255827e-39	3.52669099891025e-37
HMI56_000863-T1	13.6193179897542	4.24598821379703	1.29097755742724	3.28897136078707	0.00100554254862591	0.00297774143013008
HMI56_000870-T1	17.3869328154088	-2.3963742406946	0.387577779760871	-6.18295053491746	6.2914433044846e-10	6.19421190796074e-09
HMI56_000872-T1	142.102988764218	4.6707490017091	1.16670686598174	4.00336120228352	6.24488452936937e-05	0.000241296990913095
HMI56_000877-T1	4.6919256122503	4.67733999175184	1.09683927597325	4.26438047415974	2.00457614980183e-05	8.47084269322611e-05
HMI56_000878-T1	25.4649212968035	3.12145891690583	0.975366869148794	3.20029213174929	0.00137288359100834	0.00395735000130579
HMI56_000882-T1	1198.78148364135	3.65391842122638	0.66996975600932	5.4538557725217	4.92891843415578e-08	3.46946431284447e-07
HMI56_000885-T1	24.6196998538892	2.71134332314283	0.797911412720898	3.39805056039628	0.000678678758815976	0.00209745767247612
HMI56_000886-T1	69.4456448812992	-2.8360572600106	0.246022190369416	-11.5276482001567	9.5722955638995e-31	4.50730265030572e-29
HMI56_000887-T1	65.0146616220632	3.1338669882775	0.442339651655342	7.08475257994578	1.39292939541307e-12	2.06246049738799e-11
HMI56_000888-T1	119.218769473171	6.54797882014811	0.859423692260054	7.61903456830319	2.55580018524348e-14	4.65757721257952e-13
HMI56_000894-T1	53.138209486647	5.25716965780716	0.885482451562846	5.93706814689375	2.90164080662881e-09	2.56080779453469e-08
HMI56_000908-T1	125.772807374178	-2.51767430766166	0.215204012085292	-11.6990119434383	1.28946116334461e-31	6.22637266198436e-30
HMI56_000914-T1	32.0278981076621	3.93860930768428	0.473131426565791	8.32455653236258	8.4645027104235e-17	1.9445271226582e-15
HMI56_000921-T1	185.237990925114	2.60103664047636	0.520984502657546	4.99254128905649	5.958996923475e-07	3.36625601168882e-06
HMI56_000928-T1	697.314752466776	-2.12044260917301	0.252709366525441	-8.39083504631214	4.82701210594814e-17	1.13644654581344e-15
HMI56_000930-T1	120.203511690864	3.61766917637468	0.532451514461822	6.79436357699397	1.08791707407509e-11	1.40742309531797e-10
HMI56_000946-T1	3.55592595941294	3.65440942211101	1.07063262479769	3.4133178248716	0.000641770497589275	0.00199723404853214
HMI56_000951-T1	87.5228417463632	2.26983272151879	0.37395663056669	6.06977530543879	1.28089335528595e-09	1.19586853773679e-08
HMI56_000959-T1	71.1353476587664	2.74613452127434	0.614619267700661	4.46802543556411	7.89449207908911e-06	3.6315621633237e-05
HMI56_000981-T1	22.5812630068856	4.22647410569219	0.96704447359543	4.37050644628405	1.23958694785018e-05	5.45403868348938e-05
HMI56_001004-T1	1227.13123130885	-2.57475832155435	0.257822413702314	-9.98655735388157	1.74538430673814e-23	6.09758452966905e-22
HMI56_001018-T1	5.62039776973991	3.43111310049252	1.01011893510957	3.39674169172993	0.00068193306015674	0.00210579817883839
HMI56_001020-T1	25.9403352873226	2.05047185144996	0.44356647853417	4.62269344208796	3.78789301966641e-06	1.8431333107889e-05
HMI56_001028-T1	49.2144407684481	2.74382218650583	0.521151349019208	5.26492388759931	1.40247448915045e-07	8.9722861622359e-07
HMI56_001042-T1	50.5723384226186	5.13566574441317	0.79396579651853	6.46837151793266	9.90646956697013e-11	1.11591301318277e-09
HMI56_001049-T1	76.8885088458544	3.0913269386538	0.401889846680079	7.69197570973876	1.44880128548008e-14	2.73899315342257e-13
HMI56_001058-T1	67.4623332073984	-4.16100130708638	0.343888940966447	-12.0998404176434	1.05816677680115e-33	5.45711723464594e-32
HMI56_001059-T1	43.4948991935205	4.1939362387354	0.615605780825876	6.8126979462554	9.57851221458116e-12	1.25848702077539e-10
HMI56_001069-T1	8.04553612261487	4.43023739600976	0.916383957673354	4.83447725040699	1.33495969610576e-06	7.00853840455523e-06
HMI56_001070-T1	72.8244373266711	2.35632641870616	0.275738465010673	8.54551220706533	1.27967434510724e-17	3.09942850167987e-16
HMI56_001078-T1	147.142810833671	3.384020379985	0.489373472633502	6.91500575577651	4.67844377422532e-12	6.36755516201116e-11
HMI56_001081-T1	7.96903232414877	3.60649390309773	0.930532408658948	3.87573164517213	0.000106304792681364	0.00039178251498173
HMI56_001089-T1	24.0345061789814	6.44003723557656	1.12776592543285	5.71043785801987	1.12685878076803e-08	8.92655842946965e-08
HMI56_001091-T1	124.256169755667	3.52037199204228	0.489043828359831	7.19847953883601	6.08876806012392e-13	9.27344091093337e-12
HMI56_001095-T1	105.921093271582	4.63861987961486	0.673883448261105	6.88341565827799	5.8434201007039e-12	7.78540734331041e-11
HMI56_001096-T1	16.7555771146033	2.55285841440886	0.485055186904759	5.26302673042049	1.41702966735931e-07	9.05012797662249e-07
HMI56_001100-T1	132.635812862828	5.2044381860945	0.986972643339689	5.27313317265196	1.34114170846031e-07	8.61626719647252e-07
HMI56_001101-T1	79.262603547703	5.54625124140985	1.10027057635118	5.04080665303515	4.63573646706462e-07	2.68271130968068e-06
HMI56_001102-T1	44.4461506461133	3.27462756773546	0.615711863230442	5.31844156868205	1.04659819518062e-07	6.89935731970807e-07
HMI56_001103-T1	19.5686225351584	2.49089262649924	0.539573838255882	4.61640733833723	3.9044023354842e-06	1.89617386965443e-05
HMI56_001108-T1	5397.44698489473	-12.0517812581542	0.441939419573976	-27.2702110840711	9.57181147480246e-164	2.99820366355867e-161
HMI56_001109-T1	97.0912137710786	3.38358249902936	0.533732133564958	6.33947683912039	2.30546667933509e-10	2.43422603008904e-09
HMI56_001121-T1	35.3336088720988	2.88265934392478	0.35442122147344	8.13342759764968	4.17319376426314e-16	9.11728585789016e-15
HMI56_001126-T1	6.15141887379562	-3.60724668047937	0.749930749936924	-4.81010637419891	1.50849994084616e-06	7.82480411537433e-06
HMI56_001129-T1	12.1493895367729	4.90446965194347	0.946108869600406	5.18383223065534	2.17372482145063e-07	1.33002484837911e-06
HMI56_001130-T1	7.52598715801331	2.19896528477945	0.683627265123852	3.21661437008523	0.00129712821172804	0.00376187030340868
HMI56_001132-T1	41.7377368264338	2.11456274305968	0.342039806663996	6.18221242633589	6.32093884857938e-10	6.21517994955646e-09
HMI56_001135-T1	255.684304006696	2.38873831509794	0.363768221734834	6.56664923534521	5.14600719191861e-11	6.05774542266071e-10
HMI56_001142-T1	48.7758413484328	5.59161567201875	0.977989336208356	5.71746077896649	1.0812762181384e-08	8.58340838712798e-08
HMI56_001144-T1	69.6825137202757	2.44701848625105	0.447853822560046	5.46387763816165	4.65844704391386e-08	3.3036189934435e-07
HMI56_001145-T1	14.0085774102565	-2.60190453346795	0.387295266176313	-6.71814184344678	1.84056485892706e-11	2.32943609274224e-10
HMI56_001146-T1	3.07816404937314	-4.89299222675779	1.04812826446695	-4.66831435868799	3.03680999957197e-06	1.50372675419694e-05
HMI56_001147-T1	88.8730876930487	2.30777268786879	0.384424542619115	6.00318770530558	1.93480719552843e-09	1.76295352756022e-08
HMI56_001157-T1	1528.66937218639	-5.13024416719633	0.250910502815093	-20.446510248226	6.4529768166318e-93	9.78400344937714e-91
HMI56_001161-T1	254.143189448654	2.69998941565319	0.391042390223497	6.90459521309195	5.03467801394798e-12	6.79144021774726e-11
HMI56_001167-T1	4.92608086623059	4.17261759984007	1.04138501616422	4.00679627138216	6.15479078750642e-05	0.000238423448952918
HMI56_001190-T1	1.11220772905091	-4.1071748130896	1.1797268012993	-3.48146266454752	0.000498683297098877	0.00158845297281789
HMI56_001195-T1	12.1086052148195	5.00500072778817	1.05092278929629	4.7624818671404	1.91226385498833e-06	9.74907349338703e-06
HMI56_001196-T1	9.97091836923272	2.9676334111144	0.851717474471402	3.48429320762286	0.000493438603219579	0.00157322424573993
HMI56_001204-T1	1285.00393738547	-10.1693551933066	0.366650345509523	-27.7358396571931	2.58226640971393e-169	8.89825529638241e-167
HMI56_001210-T1	46.8297731084058	3.87552620083597	0.51784651640487	7.48392830320007	7.2133317742509e-14	1.23162766172514e-12
HMI56_001214-T1	13.9987863003074	2.89526953164576	0.598233217374287	4.83970038366212	1.30035020288623e-06	6.83630713459118e-06
HMI56_001215-T1	12.4134584199159	2.39131355156719	0.64788058732917	3.69097885989325	0.000223392705488975	0.00076909178034147
HMI56_001242-T1	12.8902145344918	5.55852296900436	1.28460024882831	4.3270449107217	1.51123156986963e-05	6.54665516067522e-05
HMI56_001263-T1	146.65635589542	-2.43452607447426	0.168947463239082	-14.4099593317308	4.47974104154522e-47	3.14385674316875e-45
HMI56_001277-T1	16.4419284505409	4.2446106251915	0.837188535612701	5.07007734176036	3.97654072623752e-07	2.33148919146223e-06
HMI56_001281-T1	90.4625780176489	7.03847347940941	1.41289702403973	4.98158985379213	6.30639891913263e-07	3.53877203596924e-06
HMI56_001287-T1	449.766267895949	-2.21203888518926	0.156872355697753	-14.1008839661413	3.75042232230005e-45	2.51610191374838e-43
HMI56_001289-T1	37.2625851700141	4.26220948143521	0.674229037638328	6.32160474186156	2.58860821578626e-10	2.69193949024357e-09
HMI56_001299-T1	225.996894133407	-3.17554642762889	0.17029677021594	-18.6471324359365	1.33234275753526e-77	1.55392160690382e-75
HMI56_001313-T1	125.393597596229	5.8820457587005	0.850510189471745	6.91590275050539	4.64893250269722e-12	6.3387692990913e-11
HMI56_001318-T1	401.947556198808	2.39029047844787	0.459169158818663	5.20568603648716	1.93281198575087e-07	1.19823782860219e-06
HMI56_001322-T1	233.667686323538	5.28707113802117	0.700654700928876	7.54590118500876	4.49170535371204e-14	7.95598558095583e-13
HMI56_001339-T1	48.5482106083922	2.54577942056243	0.440942533724944	5.77349478866664	7.76440088325857e-09	6.34972201682667e-08
HMI56_001343-T1	310.603284442818	-2.10042399556588	0.378163305181626	-5.55427765408671	2.78762089367258e-08	2.06175160926164e-07
HMI56_001344-T1	908.506898353706	-3.70806314080528	0.20102192408988	-18.4460633216671	5.60848729032175e-76	6.25263855116605e-74
HMI56_001345-T1	48.146059435672	-2.9439073037445	0.240664742166243	-12.2323996329756	2.08681366971709e-34	1.09104375380174e-32
HMI56_001355-T1	1.08151048093714	-4.52217387882842	1.53073828862075	-2.9542436564405	0.00313436429046038	0.00828508217781735
HMI56_001371-T1	29.4321958847656	4.08363983313195	0.665119494942157	6.13970852483747	8.2673034414291e-10	7.943526918818e-09
HMI56_001390-T1	141.802057466474	7.01178836235025	1.24020378025298	5.6537389048435	1.56994638473623e-08	1.21322768019219e-07
HMI56_001392-T1	44.3320538310165	3.25546307599544	0.472354336460849	6.89199362577518	5.50158395384289e-12	7.36881765973197e-11
HMI56_001432-T1	22.8208998240823	5.07626719815112	0.950844845383702	5.33869139933408	9.36198394764886e-08	6.24764087210617e-07
HMI56_001439-T1	119.211242833104	4.29078507991541	0.63842076567134	6.72093595734371	1.80560947369899e-11	2.2928518291645e-10
