"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI56_000011-T1",16.7601748079586,13.9959022206724,14.2269391648511,14.1585533400509,20.282106867722,17.4472808114692,10.4344748286369,11.6997500955122,18.0435480120784,9.34933656845175,22.777731068022,25.5022792468135,19.7993614860571,22.8834125913208
"HMI56_000012-T1",13.5226978792479,6.78798415401878,9.42508720419517,15.4859944823011,10.0413364174618,12.9359390166134,9.19985787101488,12.5110613299736,15.9129670261511,20.7562215199202,18.5101315014855,18.4506899205996,12.85115978048,25.5114949797057
"HMI56_000013-T1",13.9459699211345,6.6229463874269,40.4551229225299,20.4088292103654,18.9077339282395,18.5291139435114,8.67966204000724,9.70956213441484,54.4216112861726,50.0808190674654,45.688828053372,50.3667379557515,51.1993867932822,78.8191826526779
"HMI56_000014-T1",0,0,9.90836044655915,13.6948710135858,1.72548903336365,3.61479982655912,10.184253041245,3.40000744634625,19.2009065442573,35.7229767823166,24.3179251243023,26.5729783671627,31.6014760190582,57.2009413081224
"HMI56_000015-T1",0,0.700900505599013,0,0.522113502337726,0.706413982853747,0.148663591731607,1.6523047826932,1.70343143395029,7.18210573709441,8.06236120587036,10.7424654128175,9.75771677689036,7.89541582572361,8.98810766211031
"HMI56_000016-T1",24.8890775168427,10.049176377624,12.6819768461841,8.93276349885358,17.2232484715591,14.4619359417898,15.6648172358634,22.9892727757838,11.7961953902942,19.6291983969134,17.4178464120327,15.7619779227566,12.8787542356629,24.6894995115737
"HMI56_000017-T1",13.7928461579107,7.85768939035274,17.4843772821492,16.2125107479978,15.9164341434222,13.3260933105593,43.7476925427638,49.41074198826,22.9287388190419,28.1947592263572,36.1105316597917,24.2870095860819,36.3805669636818,41.9977149230312
"HMI56_000018-T1",0,0,0,0,1.193065109866,0,0,0,0,0,0,0,0.582334161354621,0
"HMI56_000019-T1",33.8267520188984,36.4854847639556,38.0092783338315,29.5156763951328,25.0143481946286,43.7592554835376,29.4913203746836,24.9124000500507,37.0291600725001,8.09964040630116,39.2543111782316,41.0892419956357,30.4206018615297,42.681532666312
"HMI56_000020-T1",9.6674346599349,6.18636301312264,9.64455903850763,9.68982257502948,7.72864164936286,7.39015935976821,18.2769530127764,20.1445923819701,8.51260987002961,14.3186031639022,14.4800568695056,13.7513412666924,14.9539499658835,25.5363617280704
"HMI56_000021-T1",13.2587334612533,5.03666730873997,6.23559003912279,7.24330606909991,5.52569761476181,7.947528324105,6.8415135536085,5.00884361227257,14.2777246371079,14.2600292656429,17.5544417263695,17.3673382209209,19.1075423675322,29.1921238546112
"HMI56_000022-T1",71.9338749459116,81.1772336468641,78.3137571853661,84.6262684300064,68.2852639131237,89.1581337359921,87.3339451495216,101.00878780541,77.1220422700649,67.245789708538,53.4261246258964,47.8888152256392,42.4816543233389,36.5513646932687
"HMI56_000023-T1",24.5036813062405,18.7742707273344,21.4817269445714,22.5068861171697,26.5314510905095,21.3003868185473,64.3191523209952,64.4521908484943,14.201171303537,11.0701887283968,15.1453200733484,14.5752229532203,14.0106904786232,18.2837773657995
"HMI56_000024-T1",0,0,5.04043121189407,1.09397137850379,0,1.75882514790647,5.70538700580363,1.66455551476729,10.9980825407095,5.60204074525658,87.9156985258606,72.6371268349604,73.4608357938651,84.1106594931077
"HMI56_000025-T1",20.4961495483203,25.5543025230057,23.2641699238217,21.8450090557457,38.1217001068815,34.441353213265,14.6272783474826,14.3561417008006,18.7505975723434,8.93969533822214,15.6648598707718,15.9700673490444,14.8251655062658,13.6712678527909
"HMI56_000026-T1",12.9238619528705,10.1559166842923,14.4602928835453,12.6954361582551,11.9766071840998,10.4969635812542,7.83015927381485,8.66485343959525,7.59321386453711,10.6868589494008,14.2918398908213,13.2862268788445,12.7272489847547,15.4050400444891
"HMI56_000027-T1",124.273893935278,85.3177275510524,148.41609742371,166.04631399046,119.975685389367,130.606097618896,166.086452798039,195.031555364717,291.287991687509,182.398442333335,282.239271213036,253.166174074743,219.603949490117,207.371503539254
"HMI56_000028-T1",0,0.154771261938147,0.88894103876872,0.155983720521239,0.49963674691066,0.525419557637313,0.192654154490062,1.91617744984308,16.0626162446256,16.7027668984853,32.7606282569038,29.4910332232832,23.3795076334958,39.9011195274275
"HMI56_000029-T1",44.245781699001,48.6131916322664,67.9725175384563,56.0190809305935,46.5253493672332,48.4051066348303,47.9803864492025,54.1007630171526,107.375688681965,122.567143069728,117.337384914298,116.969969601894,104.474955658892,107.148317848296
"HMI56_000030-T1",42.2639887312624,43.7173598029478,43.0833433076917,57.3632095888761,39.5650131287808,42.18580633956,107.492388358922,120.48238320552,31.9795263786972,62.6299308424346,64.9407848174273,56.1320150389322,66.6224020179377,64.8646847692503
"HMI56_000031-T1",1.9456672734508,0.65175125768647,10.424916711394,4.54592390844061,2.85938631692727,1.6378028114121,23.022367853463,20.1057073991813,28.2730418239336,23.8740319861145,20.6575632748404,19.9399338156831,35.841513507956,19.4443626707703
"HMI56_000032-T1",0,0,3.79585792106697,3.89909082414055,0,0,10.387282117831,25.3190302339964,29.3436070666548,0,24.3863117611383,25.1511960370299,14.4842924752151,39.0671310895684
"HMI56_000033-T1",0.542840218494495,0,0.695823169888607,0.352793955589485,0.424802002592937,0.370337615407334,3.37232327495926,3.50591257553742,2.9385533221624,4.20950902749997,5.63593450119769,4.81781653481224,4.70488873934982,8.28113048879871
"HMI56_000034-T1",58.2601595279293,46.2777571131884,51.038349310512,53.335711493108,49.7776993189214,54.3093728793773,243.279160819483,298.275518432579,92.074071732219,106.981325345462,106.574687950621,93.1782502907402,91.2312789303064,97.6668590168188
"HMI56_000035-T1",55.9248458034475,41.0632410489151,52.8476399557488,42.6663129427367,49.8354829199188,56.9322743317196,214.775683547163,245.091781506726,55.068807471196,55.7951403111436,61.3797997056017,62.3158455678028,51.4938260094309,52.2228784970452
"HMI56_000036-T1",40.1983646121437,18.9292773708663,34.6246950960984,35.3691059008953,28.7718842946329,37.1765354116946,57.3284632147828,59.6645261430049,49.6437150482783,53.8198524183887,50.9256548496296,50.5280716729171,47.4570560980195,50.0076857342759
"HMI56_000037-T1",6.73953380475606,5.05858746889051,0,9.99341676106554,0,7.93556628059544,4.66449900780673,7.48353193614648,12.654897812366,0,18.0971288399588,16.8313445636638,14.5300060571626,8.95454542674906
"HMI56_000038-T1",9.01699095234154,9.53406449439843,1.79070617738036,4.13326777162696,0.817057587460532,7.80665821949494,7.67991965931147,7.85366239576875,18.5427051569982,30.2611149397441,15.7584068505388,23.361962540859,17.462129426928,25.829861975269
"HMI56_000039-T1",81.9400444764497,113.559280830807,70.9622707472578,68.0488263386828,101.357291754407,102.486064282871,93.4883275980145,107.848528113277,35.9654867463029,63.0421975893437,92.4279506894106,90.8824515747487,74.1744983743621,106.069542109585
"HMI56_000040-T1",2.07162868568646,8.88225741538169,10.1575473711331,10.3516794287062,5.31188157972366,8.04585990046316,23.7312119527109,15.9485153950137,26.7730128763531,30.6056317919104,25.7551431819709,30.9125844921296,33.509868609919,55.4612068674051
"HMI56_000041-T1",82.0572099959961,60.0418532655452,47.9666159146807,41.3526252292656,77.4361563932466,74.4622795611113,78.5595768058412,78.691468097187,46.6615805710306,52.0739188817813,71.8094900132274,66.4662065780578,51.2637717155054,83.1974749753337
"HMI56_000042-T1",317.288890500913,213.309689460368,130.200043995952,154.297348055042,196.252841515437,209.819254804533,421.65546041106,534.478828161494,220.739712481832,254.649449740206,252.97534541932,269.494249480937,207.620596902654,267.096975781599
"HMI56_000043-T1",30.275595241373,28.1258358199565,24.130394504085,21.1076228999245,30.7954638323282,26.1338023315936,42.6045152793375,45.6174188333518,25.6695850196029,35.4081586792558,36.8167346560325,36.6415225700607,30.4145310054403,40.7307022598533
"HMI56_000044-T1",0,28.032941350446,44.2763616358448,72.2317579815774,40.9315885679042,37.9917206050019,57.0595573830778,52.0342708536531,66.5335495842054,31.6151066655557,65.7778056460426,60.9946625961172,57.8736038533117,58.2798353968969
"HMI56_000045-T1",28.7860050845431,24.0442701195996,35.7389812169786,21.5939055333908,22.0678044817672,26.2892505489163,36.0846628789203,38.2127283045366,20.8553332899542,23.0302508432687,29.362308711286,34.3362606246148,28.6181442953774,42.4217136226249
"HMI56_000046-T1",40.4327629940547,43.0877505367739,39.79419853161,38.682383903319,42.2586291859968,46.2919977199592,101.666153875132,115.043611951703,49.5755902222125,49.7135658188426,76.428504059067,78.3008735832404,65.2605758498679,70.8056118401863
"HMI56_000047-T1",56.7798863204908,37.2161836501745,46.663042028293,37.2312051166198,43.1228917847897,35.4431401045226,48.3615310046419,58.9031629019179,51.9191386678717,77.3199692446956,67.1958074519034,62.6064765497819,56.790292909615,65.6016297554794
"HMI56_000048-T1",0.6594758094976,0.678449333321707,1.16082970837737,0.554990281120134,0.412430973475508,0.612231500543019,1.7540788884956,1.58320342823704,2.33441185975629,4.83114951283027,3.73318520775157,3.84744165292513,3.90905664533753,9.79506533852425
"HMI56_000049-T1",8.63738337656762,5.51771006390096,15.0531152378098,13.0860905829348,6.71285939738904,7.55930579194712,17.7032991348169,15.4707484241038,38.6452309081347,43.3517719850178,34.2962665799934,33.3900594410481,36.698628140894,28.6248694915731
"HMI56_000050-T1",1.5645051199657,2.38172160901606,4.89134242276504,5.45129532749831,2.75721907587898,2.4649914253908,33.9187006149093,38.3153658609074,16.861607529524,22.6845850722932,24.3919058631265,25.0228535904434,22.1497213977526,25.6300272823748
"HMI56_000051-T1",78.5840575138881,49.7371319585642,82.5297172468792,64.4748311383318,67.253430058564,66.2481233639874,106.357279040603,131.511892029995,124.383025003269,130.408228850268,113.194796686732,111.492124490511,90.8006644445701,87.1614308062067
"HMI56_000052-T1",31.5952779455521,20.2216242958427,26.1458928962314,24.4940647591073,24.0677857866791,21.5599881468383,76.5834219803989,93.0214938090465,22.3356722711883,36.3808307932578,34.7719483691539,35.1244531578738,35.0421633085235,43.5061466333825
"HMI56_000053-T1",44.8386195586845,42.6645393395368,54.8726571233346,53.1338976802228,57.7681697560342,55.447457217339,99.8523271787798,89.9964005884501,59.3112377929495,59.6731629509149,102.00437817705,95.3962702674787,70.5060165161182,99.4565110012459
"HMI56_000054-T1",0,0,0,0.193931731207969,0.312859244305661,0.329422116286729,0.241047177914532,0.171147054830341,0.0739740437313479,0,0.212830783588212,0,0.241457973438872,0
"HMI56_000055-T1",58.1747021535126,43.9886848649041,45.9983028606859,38.0088758629603,43.7562922226341,46.8751695435903,38.457697403574,40.9860029148087,47.3310334138691,38.3131780488899,58.6846483736159,56.7829093327465,44.353922485976,69.1574285022881
"HMI56_000056-T1",0,7.00856296425541,14.0582655842314,9.13119930711031,4.68808660962832,4.91399007371478,14.4202661845742,12.4324872175851,40.3704797664179,29.9285838526828,42.3876261348685,39.0170764007905,35.616587469192,68.7799732417677
"HMI56_000057-T1",820.812482662914,912.527607758309,2164.13836070759,1650.93773353652,835.951458386457,835.328011148779,1927.73223878024,1763.90191957372,3954.90304467562,3229.07632581664,2482.6374444792,2010.34939042128,3014.86608290947,2578.84749525292
"HMI56_000058-T1",37.9585501192026,44.1860086353198,40.9577776685444,33.1743983103121,41.9421644377119,41.9102960190866,92.1477052799149,93.1540140483514,63.8273444505698,73.0247318455227,67.0585287657859,66.4524391601492,59.785769983299,64.2791940552619
"HMI56_000059-T1",9.90677001652189,4.82018710432241,9.82914536112721,4.89933821823488,4.67730560776519,7.8285243470519,14.0600496635262,6.46120843690799,27.319995554048,20.6734370827374,28.2670256292553,21.2678441705917,18.8677050548334,31.9171072567628
"HMI56_000060-T1",2.04200742484103,3.2992817195113,3.31075334086079,1.99087896094144,1.27773681466618,1.68278696994784,4.15860572878624,3.528209202952,31.2004999387385,28.9663047454033,80.6121681432709,63.38847543177,49.578432055124,53.8305615497438
"HMI56_000061-T1",1.67365119698297,2.5566892174941,11.3198055630135,13.1761037292764,6.44588180285734,6.79653461908719,3.28388833030481,4.15512786909865,12.8729178203795,15.3306916098431,15.9467824590535,14.3611492214845,13.0646912046895,15.3274806515098
"HMI56_000062-T1",45.8947070990137,31.62753225725,52.5091190580016,44.9323883746347,37.4247489797937,39.0494123055095,44.1918973049126,45.4566953760454,75.4933059923674,83.8616683726254,88.756784605832,80.141522325858,71.2314803078391,76.603178164089
"HMI56_000063-T1",0,1.13516148378626,5.30330778331623,4.61317464723642,3.53152536866728,12.9389737208095,28.699816006709,20.9635577102802,6.36516461092552,2.40111615282645,5.20637660629635,10.0641391656409,3.05007403484862,5.07989930034293
"HMI56_000064-T1",25.7496259770626,19.0227328015914,22.5028751920241,20.3862731128011,22.6120284126251,20.6288515539379,60.478194844064,60.1367034919409,17.2337630034672,21.0718610929787,33.1131158956896,31.1103827637237,22.1516378334183,35.2569034950629
"HMI56_000065-T1",68.4716852553982,40.8086773584211,39.4506104285945,42.1026229592501,61.9679417886098,59.8160444006578,43.1179385584689,51.815228620327,42.8576110344699,97.6209025714999,69.4275298666208,86.8455598606044,54.4436931987609,87.7386784257379
"HMI56_000066-T1",8.33388211392546,7.90123701718941,8.66574010614751,10.3005956416062,10.8554643225796,9.463655480404,10.818949516301,10.9867030580169,8.21509449520307,23.3536534170125,20.9406893278618,23.6210786926525,15.7705271401411,31.0209165695567
"HMI56_000067-T1",0,7.40801875949499,3.03232731617281,3.72797054509511,5.07288890143432,4.45435007310228,0,0.90018002582742,2.1904144844371,1.35155383701966,0.934053969449474,2.29141721081527,1.67563428825556,2.23318816916768
"HMI56_000068-T1",28.834269357298,55.9551932763515,35.3847477883075,34.3514485486321,41.669665668008,21.8130844055765,40.4435276364842,37.6057471436352,62.7868233462005,22.7192419369234,43.4488685630513,51.0241391746266,47.3298804433443,46.9223859353463
"HMI56_000069-T1",45.4485017872967,27.6937670700169,26.6775610405661,36.0840277600045,25.9720421547565,19.6166054121095,9.78912288295277,3.97370157249921,24.0302108123948,22.6095132990381,17.9375296845694,23.1395064585127,26.2025916105742,11.7357572435215
"HMI56_000070-T1",13.3028865833847,0,11.2462844321519,25.0310703359668,10.1051949543882,2.63952923173136,6.14161054315479,7.42855934990893,7.30002184875624,16.7708341950658,12.5617999412706,6.00084488085939,8.00329770946269,6.64420509568716
"HMI56_000071-T1",13.6241460853945,13.5540739280408,10.9907607795652,14.0059799830106,13.7238584762301,13.1031517554281,31.2508169723844,36.1543591468511,10.0138452161051,17.6120938622472,19.4478568612642,16.8575814464115,14.5714111041375,18.5783502162405
"HMI56_000072-T1",0,10.0337236697276,9.3660458533935,39.3075428439577,15.1943528877195,45.4363597985892,115.496182024022,92.5651727530032,102.046399823398,94.3044446753137,68.7100676099103,48.1928133819892,192.631223069597,155.525714099217
"HMI56_000073-T1",0,0,0,0.46271729746093,0,0.194004191604376,0,0,0,0,0,0,0,0
"HMI56_000074-T1",31.6763713589866,22.1610368124246,36.8635628852575,38.0548684669458,23.0209070670789,27.5825184743373,92.3970426174694,83.0150124008751,51.877193458379,53.5000893303678,61.3208929025706,50.278258384391,53.6375274416429,59.6083247824796
"HMI56_000075-T1",20.2880466345146,25.1545602193849,34.0347225541586,29.7846930342776,33.6803221606496,25.8053375617058,121.657991059057,92.460549778489,72.4406293042349,67.0376948692049,78.8508271215618,74.5919631823939,74.0761598544748,63.1910601437624
"HMI56_000076-T1",18.5778240405141,15.6805511099052,0,0,0,4.52475451315341,5.41452114856244,6.17590623553714,14.1852615008547,0,5.18026849802748,6.94980786038682,7.70751309796339,0
"HMI56_000077-T1",0,0,0,0,0,0,0.570574053368378,0.813456733098722,1.66841605939993,0,0,0.331458051049368,0.469980667221778,0.10087345652875
"HMI56_000078-T1",1.11830550024139,0.717588866591385,1.38808131075629,0.486588353026255,0.77202668438717,0.813353028329517,17.4013085690511,19.6692113824431,5.80003768557744,5.30686826715989,10.8548644235019,8.15071331985751,6.4661762454023,9.40002757944522
"HMI56_000079-T1",13.5014519922558,8.12839625471978,4.79521120127944,7.94146782092409,6.94459533223808,10.1467792778832,4.589005323044,3.85706913241035,3.70421439573563,1.38713079126508,4.40973902376069,4.44489922748559,3.20160454378308,4.17700692674044
"HMI56_000080-T1",31.8053002807689,18.9144379175656,34.8907673527072,38.2849174174822,27.1202037781335,20.8287805117524,87.9745256394464,88.2610723936084,49.6111832614784,54.7805492869016,66.0574129825211,62.7850533408598,59.356178896113,81.2281877433947
"HMI56_000081-T1",7.71002981961554,14.4114440824103,22.0091282092586,19.7318813402054,13.1922733677075,12.3533980801721,89.8979588691494,95.6522326716587,55.75125561315,90.7422157987248,97.9179537517469,101.188487199914,79.2141144236689,106.10222461236
"HMI56_000082-T1",35.2220214153193,33.1917872514859,47.5073499794933,45.1079703404857,38.6777140592505,38.407424912199,88.4543477282817,93.767826708054,56.6673204252276,74.2198889424077,66.3162341547766,70.7809201435673,64.0534613572874,67.708501585527
"HMI56_000083-T1",4.60145223883596,3.94397402967731,8.54774147094955,3.31887672475107,3.35238730397405,3.89391188480189,8.06046253469304,9.03169444140116,21.1808975886118,32.3723080912979,32.1975801768638,31.2288717742532,25.9981746029466,43.4274063530295
"HMI56_000084-T1",9.6217872235093,7.16463195414488,10.1007788374927,6.91576782082378,10.9796977103458,8.63083684073249,25.2991662343934,26.5436676244357,11.6348517541583,14.6064967578365,17.0197511146165,14.6722736488969,11.7393133067561,15.5979929661583
"HMI56_000085-T1",179.763773038221,177.197128027024,319.208842882335,315.993107472281,240.292244730728,212.710493368974,137.371908550845,114.566718186746,421.072886301657,326.594899238622,420.605190929643,333.432169134863,339.522439060428,235.715755584969
"HMI56_000086-T1",53.9997077497979,40.9872421372309,40.3432645280393,110.103658615646,70.9092378417352,98.2937582516147,183.108262647749,158.465889074387,58.7221832829854,44.2392566682815,204.100560663363,174.209781381261,104.015514666139,212.159375675858
"HMI56_000087-T1",19.3198997612236,20.1141518185159,13.8914870708896,24.060375235339,21.3710910394233,21.0873637890145,26.8242281249331,34.4391739763063,14.4396443359058,18.6314202559657,26.2192294046994,24.8108577280444,22.6569275731043,34.6151113138993
"HMI56_000088-T1",17.7807643260392,27.2139628375262,24.5062094321277,28.5627567408676,24.2813943992658,22.996452288625,41.21633883989,43.9341289163936,33.2280114866417,39.0447994959159,40.9158488960979,40.295250620127,30.9652566451413,47.935019553699
"HMI56_000089-T1",33.4117383122093,48.4065960683635,51.4642708821816,39.9485568344077,53.6884033802102,58.1615385861952,70.1663753484279,76.5833753266952,25.7976463023615,39.6548405321953,58.2524013481436,60.0965177581978,53.0369869345027,74.1006867292359
"HMI56_000090-T1",43.2523891041574,48.9440598729136,47.0432530891728,52.0513695430612,48.0073869176691,52.0427653016927,54.1463905326909,58.7835472868035,38.2009795370214,49.0711146538418,48.1315176490198,49.8169633313531,38.5842975411043,49.9823542323481
"HMI56_000091-T1",17.5703404192145,10.149388182156,0,0,0,0,9.33707840776652,5.26548057729048,4.88756567311151,0,4.54228231684722,5.79516894792198,4.3626606177538,17.5643504056052
"HMI56_000092-T1",5.33032855049211,0,4.42763616358448,2.00643772171048,0,1.58298835854175,0,2.97338690592303,2.68822422562446,0,1.25291058373415,2.69094099688753,3.66288631982985,5.03652898491701
"HMI56_000093-T1",31.4459849671753,22.4926716353629,28.0706876871274,21.616098453583,25.1970060608875,26.0448238287603,36.2231777256973,40.6841901432377,22.3209016213729,27.3172019780473,30.143949356711,27.7559561508353,29.290130145387,30.3588677772046
"HMI56_000094-T1",198.472010382015,244.121252371892,226.197664527147,154.157664380053,263.105834141786,238.904358848659,236.151512424542,257.276735833811,232.965082972014,122.384171888015,320.505876920336,336.00536301329,256.794753108478,326.358205484876
"HMI56_000095-T1",0.526129281287774,0,0,0.172618666078608,0,0,0.364373899266305,0.621502554980811,16.6753264021695,19.286705324569,40.5403632509693,34.3706242934554,23.552029603265,31.4144412167971
"HMI56_000096-T1",10.4647444710649,8.41053868219965,9.2889192931061,9.02174372483523,10.9849730421136,8.38856021420282,47.7481756356813,49.8760326328262,5.9376970473819,8.55004345921273,9.3004136336413,8.41905435397036,7.75743533876216,10.022870564071
"HMI56_000097-T1",44.8791319867404,35.0591399368239,32.8590559015948,25.2149007611462,33.4352127046255,37.6393646972947,165.889439346386,221.94737429827,45.6268839917593,76.1102688384423,47.5453249923887,46.4289412777012,40.9764103869726,53.8994654256719
"HMI56_000098-T1",4.02409991017127,4.09986538567469,9.07149834076017,7.41354019561666,3.6742160557009,4.10263788044553,5.5593906787229,6.75503421396273,3.08033621087566,8.14964244370607,8.19944230455832,7.12271792507559,9.74522857744511,8.67308008870457
"HMI56_000099-T1",2.34000948357479,5.35939606191832,9.54532359411468,6.90340129918745,4.45311457544707,4.98309865771108,8.72485281310501,9.41945820567919,13.8106782229596,10.6647929094021,25.7862413257581,21.0448771437159,20.3396117215117,20.9026468906237
"HMI56_000100-T1",0,0.945495727025474,2.5623003905509,2.64888969203027,0.303790431873813,0.796415481833115,1.84830838251864,2.32010385322084,8.11112919173998,10.0234772702021,7.65497344365882,9.40397647530149,8.37119642735728,4.08860751859852
"HMI56_000101-T1",6.99011070810659,8.8839455368402,16.8990694285671,16.8282702273772,12.1147572353342,9.55607407644455,113.979641851997,114.450612997807,25.209587899677,38.1868661428258,34.7759196455433,29.4790022288229,64.0352395857725,48.9971413159126
"HMI56_000102-T1",0,0,0,0,2.34185449726113,0,1.13755671047393,2.29644980920756,10.9457204939939,12.5528076004185,24.3029200049455,23.639870079742,20.0133955531702,24.1773029605969
"HMI56_000103-T1",2.3173759919372,2.26071962437167,4.15177948501042,3.9462846774865,2.68695109912703,1.92121389063885,11.9355910096319,13.9885073610629,22.0042076200735,26.9859553658829,32.2745510434018,32.637814138446,30.4913369905894,35.6106696209005
"HMI56_000104-T1",13.773166968012,4.53770833494815,23.6417664778088,48.2405268056224,13.277850894952,14.4536896746372,85.0239801767146,113.41781799289,181.706639759496,128.831070363012,173.12049678088,190.268139776316,135.381123774118,140.922254671459
"HMI56_000105-T1",14.0293771760022,6.73869753808336,6.34413710205127,10.5668965067965,5.70658249870551,9.96033272240061,9.28941132113835,10.1496451682806,5.24746317798663,14.1091837446423,20.0954059882366,19.3850449874843,20.655655010014,23.5449438842441
"HMI56_000106-T1",1723.86764217535,1965.16871776209,819.74268921053,949.64168704732,1575.38201938378,1541.27256471533,6.92862738136682,9.90998797823153,0.956958698138271,0,1.81519706311512,1.48382068056515,1.78701568958306,3.4744877752434
"HMI56_000107-T1",83.1407654096862,99.8222187687921,97.0623027016299,91.7436870212029,104.497540977173,109.208933870777,115.892539609307,101.546156047835,93.028502610332,92.3424138975883,133.451130638804,127.138110385111,117.21288217591,168.847092468282
"HMI56_000108-T1",345.382901117982,232.501909107884,259.843536218602,228.2413283195,215.078200057646,244.50711423161,401.742484644304,364.723150871405,342.629692480957,209.705898370585,304.942227883271,266.820671957758,276.415957338523,252.601733993415
"HMI56_000109-T1",201.935826780589,151.729654738026,138.717046251828,141.513667140386,143.215589769183,106.636594883494,238.481258715819,197.200431888083,160.519578709991,174.149511813794,158.781746399856,143.085268130876,170.481646944919,138.916571748297
"HMI56_000110-T1",28.2649233189348,36.826003689325,43.9150414464956,38.2666812816411,24.3143467792144,30.443222639463,48.9885503825484,51.299451672555,89.4500659921586,56.7472975645126,74.3451415624859,76.3859762557138,70.4131813875603,58.2963432716546
"HMI56_000111-T1",19.7328327316454,32.0954253418896,35.8695372311964,36.4211991612132,39.2270947347847,34.8290925358898,58.5235027540639,59.9841869413023,47.0387298186222,45.6844911131157,59.9671312955947,54.4107654357744,49.0562535211023,48.0945874889182
"HMI56_000112-T1",75.5693660727673,44.2520956001585,35.2493420113484,28.6725700608971,48.5207609997829,41.521257144402,83.3481126798884,77.8074220838896,48.6499291350162,29.5899220338349,54.987335184099,60.6018724982128,48.9587477296855,85.5387399783717
"HMI56_000113-T1",178.55730380269,181.488999562223,223.896858874599,172.710120426419,188.237028134527,200.566311679791,193.058647543088,183.726391900948,172.660144523375,169.111916591398,241.888732207493,251.319242271719,215.534612880414,300.656585085742
"HMI56_000114-T1",9.6334253315544,7.31063729919425,13.7118357556308,12.1926596759056,12.215198744697,6.9110754708726,25.4980587372471,25.2847307581167,18.7483077676455,27.2382423334864,26.8233379323504,25.9292138378277,20.4892303258155,38.2542859081543
"HMI56_000115-T1",57.5235690949814,48.2626943530932,201.798957437514,164.850677890894,51.7883972467773,60.5599470762417,310.309333527256,337.43465688767,382.238305836131,343.124599832145,195.544848057188,192.011454062337,257.040340901255,153.975143092293
"HMI56_000116-T1",7.54802349363388,8.27807506747923,20.3941444614542,22.5948386943359,8.35436714875877,7.93387876773218,45.3261707101445,44.689612613826,45.1437433410238,47.1862715376764,31.1293519263469,28.2374059462207,32.589063598078,25.6518239756314
"HMI56_000117-T1",11.0532221854506,13.3120608330227,19.033656912147,25.1734395458837,15.7351449142078,16.0466747622157,67.7389199034659,73.1404333552381,41.615303740898,57.6855367433772,40.5671244051903,39.2569404057351,35.2890144701752,29.9138434837678
